;title;genre;movieId;imdbId;year
2039;Cheetah ;Adventure|Children's;2039;97053;1989
2040;Computer Wore Tennis Shoes, The ;Children's|Comedy;2040;65566;1970
2041;Condorman ;Action|Adventure|Children's|Comedy;2041;82199;1981
2042;D2: The Mighty Ducks ;Children's|Comedy;2042;109520;1994
2043;Darby O'Gill and the Little People ;Adventure|Children's|Fantasy;2043;52722;1959
2044;Devil and Max Devlin, The ;Comedy;2044;82263;1981
2045;Far Off Place, A ;Adventure|Children's|Drama|Romance;2045;106868;1993
2046;Flight of the Navigator ;Adventure|Children's|Sci-Fi;2046;91059;1986
2047;Gnome-Mobile, The ;Children's;2047;61715;1967
2048;Great Mouse Detective, The ;Animation|Children's;2048;91149;1986
2049;Happiest Millionaire, The ;Comedy|Musical;2049;61749;1967
2050;Herbie Goes Bananas ;Adventure|Children's|Comedy;2050;80861;1980
2051;Herbie Goes to Monte Carlo ;Adventure|Children's|Comedy;2051;76137;1977
2052;Hocus Pocus ;Children's|Comedy;2052;107120;1993
2053;Honey, I Blew Up the Kid ;Children's|Comedy|Sci-Fi;2053;104437;1992
2054;Honey, I Shrunk the Kids ;Adventure|Children's|Comedy|Fantasy|Sci-Fi;2054;97523;1989
2055;Hot Lead and Cold Feet ;Comedy|Western;2055;77698;1978
2056;In Search of the Castaways ;Adventure|Children's;2056;56095;1962
2057;Incredible Journey, The ;Adventure|Children's;2057;57180;1963
2058;Negotiator, The ;Action|Thriller;2058;120768;1998
2059;Parent Trap, The ;Children's|Drama;2059;120783;1998
2060;BASEketball ;Comedy;2060;131857;1998
2061;Full Tilt Boogie ;Documentary;2061;119165;1997
2062;Governess, The ;Drama|Romance;2062;120687;1998
2063;Seventh Heaven (Le Septième ciel) ;Drama|Romance;2063;124115;1997
2064;Roger & Me ;Comedy|Documentary;2064;98213;1989
2065;Purple Rose of Cairo, The ;Comedy|Drama|Romance;2065;89853;1985
2066;Out of the Past ;Film-Noir;2066;39689;1947
2067;Doctor Zhivago ;Drama|Romance|War;2067;59113;1965
2068;Fanny and Alexander ;Drama;2068;83922;1982
2069;Trip to Bountiful, The ;Drama;2069;90203;1985
2070;Tender Mercies ;Drama;2070;86423;1983
2071;And the Band Played On ;Drama;2071;106273;1993
2072;'burbs, The ;Comedy;2072;96734;1989
2073;Fandango ;Comedy;2073;89126;1985
2074;Night Porter, The (Il Portiere di notte) ;Drama;2074;71910;1974
2075;Mephisto ;Drama|War;2075;82736;1981
2076;Blue Velvet ;Drama|Mystery;2076;90756;1986
2077;Journey of Natty Gann, The ;Adventure|Children's;2077;89385;1985
2078;Jungle Book, The ;Animation|Children's|Comedy|Musical;2078;61852;1967
2079;Kidnapped ;Children's|Drama;2079;53994;1960
2080;Lady and the Tramp ;Animation|Children's|Comedy|Musical|Romance;2080;48280;1955
2081;Little Mermaid, The ;Animation|Children's|Comedy|Musical|Romance;2081;97757;1989
2082;Mighty Ducks, The ;Children's|Comedy;2082;104868;1992
2083;Muppet Christmas Carol, The ;Children's|Musical;2083;104940;1992
2084;Newsies ;Children's|Musical;2084;104990;1992
2085;101 Dalmatians ;Animation|Children's;2085;55254;1961
2086;One Magic Christmas ;Drama|Fantasy;2086;89731;1985
2087;Peter Pan ;Animation|Children's|Fantasy|Musical;2087;46183;1953
2088;Popeye ;Adventure|Comedy|Musical;2088;81353;1980
2089;Rescuers Down Under, The ;Animation|Children's;2089;100477;1990
2090;Rescuers, The ;Animation|Children's;2090;76618;1977
2091;Return from Witch Mountain ;Children's|Sci-Fi;2091;78158;1978
2092;Return of Jafar, The ;Animation|Children's|Musical;2092;107952;1993
2093;Return to Oz ;Adventure|Children's|Fantasy|Sci-Fi;2093;89908;1985
2094;Rocketeer, The ;Action|Adventure|Sci-Fi;2094;102803;1991
2095;Shaggy D.A., The ;Children's|Comedy;2095;75200;1976
2096;Sleeping Beauty ;Animation|Children's|Musical;2096;53285;1959
2097;Something Wicked This Way Comes ;Children's|Horror;2097;86336;1983
2098;Son of Flubber ;Children's|Comedy;2098;57518;1963
2099;Song of the South ;Adventure|Animation|Children's|Musical;2099;38969;1946
2100;Splash ;Comedy|Fantasy|Romance;2100;88161;1984
2101;Squanto: A Warrior's Tale ;Adventure|Drama;2101;111271;1994
2102;Steamboat Willie ;Animation|Children's|Comedy|Musical;2102;19422;1940
2103;Tall Tale ;Adventure|Children's;2103;111359;1994
2104;Tex ;Drama;2104;84783;1982
2105;Tron ;Action|Adventure|Fantasy|Sci-Fi;2105;84827;1982
2106;Swing Kids ;Drama|War;2106;108265;1993
2107;Halloween: H20 ;Horror|Thriller;2107;120694;1998
2108;L.A. Story ;Comedy|Romance;2108;102250;1991
2109;Jerk, The ;Comedy;2109;79367;1979
2110;Dead Men Don't Wear Plaid ;Comedy|Crime|Thriller;2110;83798;1982
2111;Man with Two Brains, The ;Comedy;2111;85894;1983
2112;Grand Canyon ;Crime|Drama;2112;101969;1991
2113;Graveyard Shift ;Horror|Thriller;2113;99697;1990
2114;Outsiders, The ;Drama;2114;86066;1983
2115;Indiana Jones and the Temple of Doom ;Action|Adventure;2115;87469;1984
2116;Lord of the Rings, The ;Adventure|Animation|Children's|Sci-Fi;2116;77869;1978
2117;Nineteen Eighty-Four ;Drama|Sci-Fi;2117;87803;1984
2118;Dead Zone, The ;Horror|Thriller;2118;85407;1983
2119;Maximum Overdrive ;Horror;2119;91499;1986
2120;Needful Things ;Drama|Horror;2120;107665;1993
2121;Cujo ;Horror|Thriller;2121;85382;1983
2122;Children of the Corn ;Horror|Thriller;2122;87050;1984
2123;All Dogs Go to Heaven ;Animation|Children's;2123;96787;1989
2124;Addams Family, The ;Comedy;2124;101272;1991
2125;Ever After: A Cinderella Story ;Drama|Romance;2125;120631;1998
2126;Snake Eyes ;Action|Crime|Mystery|Thriller;2126;120832;1998
2127;First Love, Last Rites ;Drama|Romance;2127;128214;1997
2128;Safe Men ;Comedy;2128;120813;1998
2129;Saltmen of Tibet, The ;Documentary;2129;120056;1997
2130;Atlantic City ;Crime|Drama|Romance;2130;80388;1980
2131;Autumn Sonata (Höstsonaten ) ;Drama;2131;77711;1978
2132;Who's Afraid of Virginia Woolf? ;Drama;2132;61184;1966
2133;Adventures in Babysitting ;Adventure|Comedy;2133;92513;1987
2134;Weird Science ;Comedy;2134;90305;1985
2135;Doctor Dolittle ;Adventure|Musical;2135;61584;1967
2136;Nutty Professor, The ;Comedy;2136;57372;1963
2137;Charlotte's Web ;Animation|Children's;2137;70016;1973
2138;Watership Down ;Animation|Children's|Drama|Fantasy;2138;78480;1978
2139;Secret of NIMH, The ;Animation|Children's;2139;84649;1982
2140;Dark Crystal, The ;Children's|Fantasy|Sci-Fi;2140;83791;1982
2141;American Tail, An ;Animation|Children's|Comedy;2141;90633;1986
2142;American Tail: Fievel Goes West, An ;Animation|Children's|Comedy;2142;101329;1991
2143;Legend ;Adventure|Fantasy|Romance;2143;89469;1985
2144;Sixteen Candles ;Comedy;2144;88128;1984
2145;Pretty in Pink ;Comedy|Drama|Romance;2145;91790;1986
2146;St. Elmo's Fire ;Drama|Romance;2146;90060;1985
2147;Clan of the Cave Bear, The ;Drama;2147;90848;1986
2148;House ;Comedy|Horror;2148;91223;1986
2149;House II: The Second Story ;Comedy|Horror;2149;93220;1987
2150;Gods Must Be Crazy, The ;Comedy;2150;80801;1980
2151;Gods Must Be Crazy II, The ;Comedy;2151;97443;1989
2152;Air Bud: Golden Receiver ;Children's|Comedy;2152;140796;1998
2153;Avengers, The ;Action|Adventure;2153;118661;1998
2154;How Stella Got Her Groove Back ;Drama|Romance;2154;120703;1998
2155;Slums of Beverly Hills, The ;Comedy;2155;120831;1998
2156;Best Man, The (Il Testimone dello sposo) ;Comedy|Drama;2156;133413;1997
2157;Chambermaid on the Titanic, The ;Romance;2157;129923;1998
2158;Henry: Portrait of a Serial Killer, Part 2 ;Crime|Horror;2158;116516;1996
2159;Henry: Portrait of a Serial Killer ;Crime|Horror;2159;99763;1990
2160;Rosemary's Baby ;Horror|Thriller;2160;63522;1968
2161;NeverEnding Story, The ;Adventure|Children's|Fantasy;2161;88323;1984
2162;NeverEnding Story II: The Next Chapter, The ;Adventure|Children's|Fantasy;2162;100240;1990
2163;Attack of the Killer Tomatoes! ;Comedy|Horror;2163;80391;1980
2164;Surf Nazis Must Die ;Drama;2164;94077;1987
2165;Your Friends and Neighbors ;Drama;2165;119517;1998
2166;Return to Paradise ;Drama|Romance;2166;124595;1998
2167;Blade ;Action|Adventure|Horror;2167;120611;1998
2168;Dance with Me ;Drama|Romance;2168;120576;1998
2169;Dead Man on Campus ;Comedy;2169;118301;1998
2170;Wrongfully Accused ;Action|Comedy;2170;120901;1998
2171;Next Stop, Wonderland ;Comedy|Drama|Romance;2171;119778;1998
2172;Strike! (a.k.a. All I Wanna Do, The Hairy Bird) ;Comedy;2172;120692;1998
2173;Navigator: A Mediaeval Odyssey, The ;Adventure|Fantasy|Sci-Fi;2173;95709;1988
2174;Beetlejuice ;Comedy|Fantasy;2174;94721;1988
2175;Déjà Vu ;Drama|Romance;2175;119033;1997
2176;Rope ;Thriller;2176;40746;1948
2177;Family Plot ;Comedy|Thriller;2177;74512;1976
2178;Frenzy ;Thriller;2178;68611;1972
2179;Topaz ;Thriller;2179;65112;1969
2180;Torn Curtain ;Thriller;2180;61107;1966
2181;Marnie ;Thriller;2181;58329;1964
2182;Wrong Man, The ;Drama|Film-Noir|Thriller;2182;51207;1956
2183;Man Who Knew Too Much, The ;Thriller;2183;49470;1956
2184;Trouble with Harry, The ;Mystery|Thriller;2184;48750;1955
2185;I Confess ;Thriller;2185;45897;1953
2186;Strangers on a Train ;Film-Noir|Thriller;2186;44079;1951
2187;Stage Fright ;Mystery|Thriller;2187;42994;1950
2188;54 ;Drama;2188;120577;1998
2189;I Married A Strange Person ;Animation;2189;119346;1997
2190;Why Do Fools Fall In Love? ;Drama;2190;123324;1998
2191;Merry War, A ;Comedy;2191;119453;1997
2192;See the Sea (Regarde la mer) ;Drama;2192;139564;1997
2193;Willow ;Action|Adventure|Fantasy;2193;96446;1988
2194;Untouchables, The ;Action|Crime|Drama;2194;94226;1987
2195;Dirty Work ;Comedy;2195;120654;1998
2196;Knock Off ;Action;2196;120724;1998
2197;Firelight ;Drama;2197;119125;1997
2198;Modulations ;Documentary;2198;139468;1998
2199;Phoenix ;Crime|Drama;2199;119892;1998
2200;Under Capricorn ;Drama;2200;42004;1949
2201;Paradine Case, The ;Drama;2201;39694;1947
2202;Lifeboat ;Drama|Thriller|War;2202;37017;1944
2203;Shadow of a Doubt ;Film-Noir|Thriller;2203;36342;1943
2204;Saboteur ;Thriller;2204;35279;1942
2205;Mr. & Mrs. Smith ;Comedy;2205;33922;1941
2206;Suspicion ;Mystery|Thriller;2206;34248;1941
2207;Jamaica Inn ;Drama;2207;31505;1939
2208;Lady Vanishes, The ;Comedy|Mystery|Romance|Thriller;2208;30341;1938
2209;Young and Innocent ;Crime|Thriller;2209;29811;1937
2210;Sabotage ;Thriller;2210;28212;1936
2211;Secret Agent ;Thriller;2211;28231;1936
2212;Man Who Knew Too Much, The ;Thriller;2212;25452;1934
2213;Waltzes from Vienna ;Comedy|Musical;2213;24747;1933
2214;Number Seventeen ;Thriller;2214;23285;1932
2215;Rich and Strange ;Comedy|Romance;2215;23395;1932
2216;Skin Game, The ;Drama;2216;22395;1931
2217;Elstree Calling ;Comedy|Musical;2217;20852;1930
2218;Juno and Paycock ;Drama;2218;21015;1930
2219;Murder! ;Mystery|Thriller;2219;21165;1930
2220;Manxman, The ;Drama;2220;20142;1929
2221;Blackmail ;Thriller;2221;19702;1929
2222;Champagne ;Comedy;2222;18756;1928
2223;Farmer's Wife, The ;Comedy;2223;18876;1928
2224;Downhill ;Drama;2224;17825;1927
2225;Easy Virtue ;Drama;2225;17843;1927
2226;Ring, The ;Drama;2226;18328;1927
2227;Lodger, The ;Thriller;2227;17075;1926
2228;Mountain Eagle, The ;Drama;2228;0;1926
2229;Pleasure Garden, The ;Drama;2229;16230;1925
2230;Always Tell Your Wife ;Comedy;2230;133361;1923
2231;Rounders ;Crime|Drama;2231;128442;1998
2232;Cube ;Sci-Fi|Thriller;2232;123755;1997
2233;Digging to China ;Drama;2233;118980;1998
2234;Let's Talk About Sex ;Drama;2234;165857;1998
2235;One Man's Hero ;Drama|War;2235;120775;1999
2236;Simon Birch ;Drama;2236;124879;1998
2237;Without Limits ;Drama;2237;119934;1998
2238;Seven Beauties (Pasqualino Settebellezze) ;Comedy|Drama;2238;75040;1976
2239;Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) ;Comedy|Drama;2239;73817;1975
2240;My Bodyguard ;Drama;2240;81207;1980
2241;Class ;Comedy;2241;85346;1983
2242;Grandview, U.S.A. ;Drama;2242;87359;1984
2243;Broadcast News ;Comedy|Drama|Romance;2243;92699;1987
2244;Allnighter, The ;Comedy|Romance;2244;92537;1987
2245;Working Girl ;Comedy|Drama;2245;96463;1988
2246;Stars and Bars ;Comedy;2246;96166;1988
2247;Married to the Mob ;Comedy;2247;95593;1988
2248;Say Anything... ;Comedy|Drama|Romance;2248;98258;1989
2249;My Blue Heaven ;Comedy;2249;100212;1990
2250;Men Don't Leave ;Drama;2250;100134;1990
2251;Cabinet of Dr. Ramirez, The ;Comedy;2251;101530;1991
2252;Hero ;Comedy|Drama;2252;104412;1992
2253;Toys ;Action|Comedy|Fantasy;2253;105629;1992
2254;Choices ;Drama;2254;82172;1981
2255;Young Doctors in Love ;Comedy;2255;84938;1982
2256;Parasite ;Horror|Sci-Fi;2256;84472;1982
2257;No Small Affair ;Comedy|Romance;2257;87810;1984
2258;Master Ninja I ;Action;2258;87690;1984
2259;Blame It on Rio ;Comedy|Romance;2259;86973;1984
2260;Wisdom ;Action|Crime;2260;92225;1986
2261;One Crazy Summer ;Comedy;2261;91680;1986
2262;About Last Night... ;Comedy|Drama|Romance;2262;90583;1986
2263;Seventh Sign, The ;Thriller;2263;96073;1988
2264;We're No Angels ;Drama;2264;98625;1989
2265;Nothing But Trouble ;Adventure|Comedy;2265;102558;1991
2266;Butcher's Wife, The ;Comedy|Romance;2266;101523;1991
2267;Mortal Thoughts ;Mystery|Thriller;2267;102469;1991
2268;Few Good Men, A ;Crime|Drama;2268;104257;1992
2269;Indecent Proposal ;Drama;2269;107211;1993
2270;Century of Cinema, A ;Documentary;2270;109390;1994
2271;Permanent Midnight ;Drama;2271;120788;1998
2272;One True Thing ;Drama;2272;120776;1998
2273;Rush Hour ;Action|Thriller;2273;120812;1998
2274;Lilian's Story ;Drama;2274;113658;1995
2275;Six-String Samurai ;Action|Adventure|Sci-Fi;2275;118736;1998
2276;Soldier's Daughter Never Cries, A ;Drama;2276;120835;1998
2277;Somewhere in the City ;Drama;2277;120162;1997
2278;Ronin ;Action|Crime|Thriller;2278;122690;1998
2279;Urban Legend ;Horror|Thriller;2279;146336;1998
2280;Clay Pigeons ;Crime;2280;118863;1998
2281;Monument Ave. ;Crime;2281;119802;1998
2282;Pecker ;Comedy|Drama;2282;126604;1998
2283;Sheltering Sky, The ;Drama;2283;100594;1990
2284;Bandit Queen ;Drama;2284;109206;1994
2285;If.... ;Drama;2285;63850;1968
2286;Fiendish Plot of Dr. Fu Manchu, The ;Comedy;2286;80731;1980
2287;Them! ;Sci-Fi|Thriller|War;2287;47573;1954
2288;Thing, The ;Action|Horror|Sci-Fi|Thriller;2288;84787;1982
2289;Player, The ;Comedy|Drama;2289;105151;1992
2290;Stardust Memories ;Comedy|Drama;2290;81554;1980
2291;Edward Scissorhands ;Drama|Romance;2291;99487;1990
2292;Overnight Delivery ;Romance;2292;117276;1996
2293;Shadrach ;Drama;2293;144604;1998
2294;Antz ;Animation|Children's;2294;120587;1998
2295;Impostors, The ;Comedy;2295;120823;1998
2296;Night at the Roxbury, A ;Comedy;2296;120770;1998
2297;What Dreams May Come ;Drama|Romance;2297;120889;1998
2298;Strangeland ;Thriller;2298;124102;1998
2299;Battle of the Sexes, The ;Comedy;2299;52607;1959
2300;Producers, The ;Comedy|Musical;2300;63462;1968
2301;History of the World: Part I ;Comedy;2301;82517;1981
2302;My Cousin Vinny ;Comedy;2302;104952;1992
2303;Nashville ;Drama|Musical;2303;73440;1975
2304;Love Is the Devil ;Drama;2304;119577;1998
2305;Slam ;Drama;2305;139615;1998
2306;Holy Man ;Comedy;2306;120701;1998
2307;One Tough Cop ;Action|Drama;2307;122642;1998
2308;Detroit 9000 ;Action|Crime;2308;69966;1973
2309;Inheritors, The (Die Siebtelbauern) ;Drama;2309;141824;1998
2310;Mighty, The ;Drama;2310;119670;1998
2311;2010 ;Mystery|Sci-Fi;2311;86837;1984
2312;Children of a Lesser God ;Drama;2312;90830;1986
2313;Elephant Man, The ;Drama;2313;80678;1980
2314;Beloved ;Drama;2314;120603;1998
2315;Bride of Chucky ;Horror|Thriller;2315;144120;1998
2316;Practical Magic ;Drama|Romance;2316;120791;1998
2317;Alarmist, The ;Comedy;2317;119534;1997
2318;Happiness ;Comedy;2318;147612;1998
2319;Reach the Rock ;Comedy;2319;119986;1997
2320;Apt Pupil ;Drama|Thriller;2320;118636;1998
2321;Pleasantville ;Comedy;2321;120789;1998
2322;Soldier ;Action|Adventure|Sci-Fi|Thriller|War;2322;120157;1998
2323;Cruise, The ;Documentary;2323;150230;1998
2324;Life Is Beautiful (La Vita è bella) ;Comedy|Drama;2324;118799;1997
2325;Orgazmo ;Comedy;2325;124819;1997
2326;Shattered Image ;Drama|Thriller;2326;143874;1998
2327;Tales from the Darkside: The Movie ;Horror;2327;100740;1990
2328;Vampires ;Horror;2328;120877;1998
2329;American History X ;Drama;2329;120586;1998
2330;Hands on a Hard Body ;Documentary;2330;116481;1996
2331;Living Out Loud ;Comedy|Romance;2331;120722;1998
2332;Belly ;Crime|Drama;2332;158493;1998
2333;Gods and Monsters ;Drama;2333;120684;1998
2334;Siege, The ;Action|Thriller;2334;133952;1998
2335;Waterboy, The ;Comedy;2335;120484;1998
2336;Elizabeth ;Drama;2336;127536;1998
2337;Velvet Goldmine ;Drama;2337;120879;1998
2338;I Still Know What You Did Last Summer ;Horror|Mystery|Thriller;2338;130018;1998
2339;I'll Be Home For Christmas ;Comedy|Romance;2339;155753;1998
2340;Meet Joe Black ;Romance;2340;119643;1998
2341;Dancing at Lughnasa ;Drama;2341;120643;1998
2342;Hard Core Logo ;Comedy;2342;116488;1996
2343;Naked Man, The ;Drama;2343;120767;1998
2344;Runaway Train ;Action|Adventure|Drama|Thriller;2344;89941;1985
2345;Desert Bloom ;Drama;2345;90934;1986
2346;Stepford Wives, The ;Sci-Fi|Thriller;2346;73747;1975
2347;Pope of Greenwich Village, The ;Action;2347;87932;1984
2348;Sid and Nancy ;Drama;2348;91954;1986
2349;Mona Lisa ;Comedy|Thriller;2349;91538;1986
2350;Heart Condition ;Comedy;2350;99750;1990
2351;Nights of Cabiria (Le Notti di Cabiria) ;Drama;2351;50783;1957
2352;Big Chill, The ;Comedy|Drama;2352;85244;1983
2353;Enemy of the State ;Action|Thriller;2353;120660;1998
2354;Rugrats Movie, The ;Animation|Children's|Comedy;2354;134067;1998
2355;Bug's Life, A ;Animation|Children's|Comedy;2355;120623;1998
2356;Celebrity ;Comedy;2356;120533;1998
2357;Central Station (Central do Brasil) ;Drama;2357;140888;1998
2358;Savior ;Drama;2358;120070;1998
2359;Waking Ned Devine ;Comedy;2359;166396;1998
2360;Celebration, The (Festen) ;Drama;2360;154420;1998
2361;Pink Flamingos ;Comedy;2361;69089;1972
2362;Glen or Glenda ;Drama;2362;45826;1953
2363;Godzilla (Gojira) ;Action|Sci-Fi;2363;47034;1954
2364;Godzilla (Gojira) ;Action|Sci-Fi;2364;87344;1984
2365;King Kong vs. Godzilla (Kingukongu tai Gojira) ;Action|Sci-Fi;2365;56142;1962
2366;King Kong ;Action|Adventure|Horror;2366;24216;1933
2367;King Kong ;Action|Adventure|Horror;2367;74751;1976
2368;King Kong Lives ;Action|Adventure|Horror;2368;91344;1986
2369;Desperately Seeking Susan ;Comedy|Romance;2369;89017;1985
2370;Emerald Forest, The ;Action|Adventure|Drama;2370;89087;1985
2371;Fletch ;Comedy;2371;89155;1985
2372;Fletch Lives ;Comedy;2372;97366;1989
2373;Red Sonja ;Action|Adventure;2373;89893;1985
2374;Gung Ho ;Comedy|Drama;2374;91159;1986
2375;Money Pit, The ;Comedy;2375;91541;1986
2376;View to a Kill, A ;Action;2376;90264;1985
2377;Lifeforce ;Horror|Sci-Fi;2377;89489;1985
2378;Police Academy ;Comedy;2378;87928;1984
2379;Police Academy 2: Their First Assignment ;Comedy;2379;89822;1985
2380;Police Academy 3: Back in Training ;Comedy;2380;91777;1986
2381;Police Academy 4: Citizens on Patrol ;Comedy;2381;93756;1987
2382;Police Academy 5: Assignment: Miami Beach ;Comedy;2382;95882;1988
2383;Police Academy 6: City Under Siege ;Comedy;2383;98105;1989
2384;Babe: Pig in the City ;Children's|Comedy;2384;120595;1998
2385;Home Fries ;Comedy|Romance;2385;119304;1998
2386;Jerry Springer: Ringmaster ;Drama;2386;165494;1998
2387;Very Bad Things ;Comedy|Crime;2387;124198;1998
2388;Steam: The Turkish Bath (Hamam) ;Drama|Romance;2388;119248;1997
2389;Psycho ;Crime|Horror|Thriller;2389;155975;1998
2390;Little Voice ;Comedy;2390;147004;1998
2391;Simple Plan, A ;Crime|Thriller;2391;120324;1998
2392;Jack Frost ;Comedy|Drama;2392;141109;1998
2393;Star Trek: Insurrection ;Action|Sci-Fi;2393;120844;1998
2394;Prince of Egypt, The ;Animation|Musical;2394;120794;1998
2395;Rushmore ;Comedy;2395;128445;1998
2396;Shakespeare in Love ;Comedy|Romance;2396;138097;1998
2397;Mass Appeal ;Drama;2397;87688;1984
2398;Miracle on 34th Street ;Drama;2398;39628;1947
2399;Santa Claus: The Movie ;Adventure|Children's|Fantasy;2399;89961;1985
2400;Prancer ;Children's|Drama;2400;98115;1989
2401;Pale Rider ;Western;2401;89767;1985
2402;Rambo: First Blood Part II ;Action|War;2402;89880;1985
2403;First Blood ;Action;2403;83944;1982
2404;Rambo III ;Action|War;2404;95956;1988
2405;Jewel of the Nile, The ;Action|Adventure|Comedy|Romance;2405;89370;1985
2406;Romancing the Stone ;Action|Adventure|Comedy|Romance;2406;88011;1984
2407;Cocoon ;Comedy|Sci-Fi;2407;88933;1985
2408;Cocoon: The Return ;Comedy|Sci-Fi;2408;94890;1988
2409;Rocky II ;Action|Drama;2409;79817;1979
2410;Rocky III ;Action|Drama;2410;84602;1982
2411;Rocky IV ;Action|Drama;2411;89927;1985
2412;Rocky V ;Action|Drama;2412;100507;1990
2413;Clue ;Comedy|Mystery;2413;88930;1985
2414;Young Sherlock Holmes ;Action|Adventure|Mystery;2414;90357;1985
2415;Violets Are Blue... ;Drama|Romance;2415;92173;1986
2416;Back to School ;Comedy;2416;90685;1986
2417;Heartburn ;Comedy|Drama;2417;91188;1986
2418;Nothing in Common ;Comedy;2418;91653;1986
2419;Extremities ;Drama|Thriller;2419;91024;1986
2420;Karate Kid, The ;Drama;2420;87538;1984
2421;Karate Kid, Part II, The ;Action|Adventure|Drama;2421;91326;1986
2422;Karate Kid III, The ;Action|Adventure|Drama;2422;97647;1989
2423;Christmas Vacation ;Comedy;2423;97958;1989
2424;You've Got Mail ;Comedy|Romance;2424;128853;1998
2425;General, The ;Crime;2425;120706;1998
2426;Theory of Flight, The ;Comedy|Drama|Romance;2426;120861;1998
2427;Thin Red Line, The ;Action|Drama|War;2427;120863;1998
2428;Faculty, The ;Horror|Sci-Fi;2428;133751;1998
2429;Mighty Joe Young ;Adventure|Children's|Drama;2429;120751;1998
2430;Mighty Joe Young ;Adventure|Children's|Drama;2430;41650;1949
2431;Patch Adams ;Comedy|Drama;2431;129290;1998
2432;Stepmom ;Drama;2432;120686;1998
2433;Civil Action, A ;Drama;2433;120633;1998
2434;Down in the Delta ;Drama;2434;142231;1998
2435;Hurlyburly ;Drama;2435;119336;1998
2436;Tea with Mussolini ;Comedy;2436;120857;1999
2437;Wilde ;Drama;2437;120514;1997
2438;Outside Ozona ;Drama|Thriller;2438;144546;1998
2439;Affliction ;Drama;2439;118564;1997
2440;Another Day in Paradise ;Drama;2440;127722;1998
2441;Hi-Lo Country, The ;Drama|Western;2441;120699;1998
2442;Hilary and Jackie ;Drama;2442;150915;1998
2443;Playing by Heart ;Drama|Romance;2443;145734;1998
2444;24 7: Twenty Four Seven ;Comedy|Drama;2444;120391;1997
2445;At First Sight ;Drama;2445;132512;1999
2446;In Dreams ;Thriller;2446;120710;1999
2447;Varsity Blues ;Comedy|Drama;2447;139699;1999
2448;Virus ;Horror|Sci-Fi;2448;120458;1999
2449;Garbage Pail Kids Movie, The ;Adventure|Children's;2449;93072;1987
2450;Howard the Duck ;Adventure|Children's|Sci-Fi;2450;91225;1986
2451;Gate, The ;Horror;2451;93075;1987
2452;Gate II: Trespassers, The ;Horror;2452;99636;1990
2453;Boy Who Could Fly, The ;Drama|Fantasy;2453;90768;1986
2454;Fly, The ;Horror|Sci-Fi;2454;51622;1958
2455;Fly, The ;Horror|Sci-Fi;2455;91064;1986
2456;Fly II, The ;Horror|Sci-Fi;2456;97368;1989
2457;Running Scared ;Action|Comedy;2457;91875;1986
2458;Armed and Dangerous ;Comedy|Crime;2458;90660;1986
2459;Texas Chainsaw Massacre, The ;Horror;2459;72271;1974
2460;Texas Chainsaw Massacre 2, The ;Horror;2460;92076;1986
2461;Leatherface: Texas Chainsaw Massacre III ;Horror;2461;99994;1990
2462;Return of the Texas Chainsaw Massacre, The ;Horror;2462;110978;1994
2463;Ruthless People ;Comedy;2463;91877;1986
2464;Trick or Treat ;Horror;2464;92112;1986
2465;Deadly Friend ;Horror;2465;90917;1986
2466;Belizaire the Cajun ;Drama;2466;90710;1986
2467;Name of the Rose, The ;Mystery;2467;91605;1986
2468;Jumpin' Jack Flash ;Action|Comedy|Romance|Thriller;2468;91306;1986
2469;Peggy Sue Got Married ;Comedy|Romance;2469;91738;1986
2470;Crocodile Dundee ;Adventure|Comedy;2470;90555;1986
2471;Crocodile Dundee II ;Adventure|Comedy;2471;92493;1988
2472;Tough Guys ;Comedy;2472;92105;1986
2473;Soul Man ;Comedy;2473;91991;1986
2474;Color of Money, The ;Drama;2474;90863;1986
2475;52 Pick-Up ;Action|Mystery|Thriller;2475;90567;1986
2476;Heartbreak Ridge ;Action|War;2476;91187;1986
2477;Firewalker ;Adventure;2477;91055;1986
2478;Three Amigos! ;Comedy|Western;2478;92086;1986
2479;Gloria ;Drama|Thriller;2479;120683;1999
2480;Dry Cleaning (Nettoyage à sec) ;Drama;2480;119773;1997
2481;My Name Is Joe ;Drama|Romance;2481;151691;1998
2482;Still Crazy ;Comedy|Romance;2482;149151;1998
2483;Day of the Beast, The (El Día de la bestia) ;Comedy|Horror|Thriller;2483;112922;1995
2484;Tinseltown ;Comedy;2484;120095;1998
2485;She's All That ;Comedy|Romance;2485;160862;1999
2486;24-hour Woman ;Drama;2486;138279;1998
2487;Blood, Guts, Bullets and Octane ;Action|Comedy;2487;163984;1998
2488;Peeping Tom ;Drama|Horror|Thriller;2488;54167;1960
2489;Spanish Fly ;Drama;2489;152548;1998
2490;Payback ;Action|Thriller;2490;120784;1999
2491;Simply Irresistible ;Comedy|Romance;2491;145893;1999
2492;20 Dates ;Comedy;2492;138987;1998
2493;Harmonists, The ;Drama;2493;128133;1997
2494;Last Days, The ;Documentary;2494;174852;1998
2495;Fantastic Planet, The (La Planète sauvage) ;Animation|Sci-Fi;2495;70544;1973
2496;Blast from the Past ;Comedy|Romance;2496;124298;1999
2497;Message in a Bottle ;Romance;2497;139462;1999
2498;My Favorite Martian ;Comedy|Sci-Fi;2498;120764;1999
